date,close
2002-07-30,35.8357
2002-07-31,36.2797
2002-08-01,36.4863
2002-08-02,36.8599
2002-08-05,37.0226
2002-08-06,36.7061
2002-08-07,36.7940
2002-08-08,36.7940
2002-08-09,37.3127
2002-08-12,37.5413
2002-08-13,38.0029
2002-08-14,38.1479
2002-08-15,37.8138
2002-08-16,37.3918
2002-08-19,37.5061
2002-08-20,37.9238
2002-08-21,37.7215
2002-08-22,37.3918
2002-08-23,37.7611
2002-08-26,37.7963
2002-08-27,37.5589
2002-08-28,37.7479
2002-08-29,38.0512
2002-08-30,38.2798
2002-09-03,38.8683
2002-09-04,38.8595
2002-09-05,39.0714
2002-09-06,38.6122
2002-09-09,38.5549
2002-09-10,38.7403
2002-09-11,38.5372
2002-09-12,38.8374
2002-09-13,39.1950
2002-09-16,39.2612
2002-09-17,39.3363
2002-09-18,39.3451
2002-09-19,39.6100
2002-09-20,39.4246
2002-09-23,39.7778
2002-09-24,40.0338
2002-09-25,39.5482
2002-09-26,39.4555
2002-09-27,39.7513
2002-09-30,39.9102
2002-10-01,39.4152
2002-10-02,39.6412
2002-10-03,39.5437
2002-10-04,39.6678
2002-10-07,39.7343
2002-10-08,39.7476
2002-10-09,39.9514
2002-10-10,39.6368
2002-10-11,39.1671
2002-10-14,39.1094
2002-10-15,38.1832
2002-10-16,38.2009
2002-10-17,37.7356
2002-10-18,37.8331
2002-10-21,37.4653
2002-10-22,37.3589
2002-10-23,37.3722
2002-10-24,37.7002
2002-10-25,37.8375
2002-10-28,37.7844
2002-10-29,38.2762
2002-10-30,38.2630
2002-10-31,38.4358
2002-11-01,38.2751
2002-11-04,38.1059
2002-11-05,37.9590
2002-11-06,38.1104
2002-11-07,39.0542
2002-11-08,39.3702
2002-11-11,39.5839
2002-11-12,39.3569
2002-11-13,39.4414
2002-11-14,38.6223
2002-11-15,38.7781
2002-11-18,38.9518
2002-11-19,39.0942
2002-11-20,38.7114
2002-11-21,38.3374
2002-11-22,38.3018
2002-11-25,38.2306
2002-11-26,38.7114
2002-11-27,37.8388
2002-11-29,38.0837
2002-12-02,38.1190
2002-12-03,38.1727
2002-12-04,38.3694
2002-12-05,38.4678
2002-12-06,38.5349
2002-12-09,38.7495
2002-12-10,38.8524
2002-12-11,39.1118
2002-12-12,39.0760
2002-12-13,38.6959
